time_days,Re188 top 14
3.0089731309518144e-05,2.934268780854703e-06
3.0142682870787233e-05,3.0209115174165406e-06
3.019572761560164e-05,3.1116398745271527e-06
3.0248865707944674e-05,3.2030568423417967e-06
3.0302097312088247e-05,3.2985081287668627e-06
3.0355422592593348e-05,3.3949416218013563e-06
3.0408841714310543e-05,3.495310957835003e-06
3.0462354842380523e-05,3.597013580373153e-06
3.0515962142234575e-05,3.702501939701934e-06
3.0569663779595117e-05,3.809736911071713e-06
3.0623459920476196e-05,3.920551224881969e-06
3.067735073118403e-05,4.033592687576049e-06
3.0731336378317474e-05,4.14994594894218e-06
3.078541702876857e-05,4.269079280018916e-06
3.0839592849723077e-05,4.3911906485485686e-06
3.089386400866092e-05,4.516712774200663e-06
3.09482306733568e-05,4.644807680914035e-06
3.1002693011880635e-05,4.777027394089481e-06
3.105725119259813e-05,4.911337646508458e-06
3.111190538417126e-05,5.050575927465622e-06
3.116665575555882e-05,5.191339814889213e-06
3.122150247601695e-05,5.337930154572577e-06
3.127644571509961e-05,5.485540055771558e-06
3.133148564265918e-05,5.639681279640863e-06
3.1386622428846895e-05,5.7951033556009896e-06
3.144185624411348e-05,5.956440365143115e-06
3.149718725920957e-05,6.1200411672016826e-06
3.15526156451863e-05,6.2888387686521305e-06
3.1608141573395835e-05,6.4609985845925576e-06
3.166376521549185e-05,6.637528582167278e-06
3.171948674343011e-05,6.818641772063903e-06
3.1775306329469006e-05,7.00318307378418e-06
3.183122414617004e-05,7.193658407995712e-06
3.1887240366398404e-05,7.386497131577245e-06
3.1943355163323483e-05,7.5876674430773705e-06
3.199956871041939e-05,7.790112714136554e-06
3.205588118146557e-05,8.000667160686574e-06
3.211229275054722e-05,8.213099855611256e-06
3.216880359205592e-05,8.433443510209617e-06
3.2225413880690154e-05,8.656248239853078e-06
3.22821237914558e-05,8.88681577606807e-06
3.2338933499666755e-05,9.120387613656713e-06
3.23958431809454e-05,9.361673583679592e-06
3.245285301122319e-05,9.606479228055597e-06
3.250996316674116e-05,9.858846902005156e-06
3.256717382405052e-05,1.0115306710924852e-05
3.262448516001316e-05,1.0379240670911694e-05
